Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7903733,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,ITA,EUR,Europe,YEAR,2020,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,2.11,2.11,,,,2025-08-15T15:17:19Z,2020,2020-01-01,2020-12-31
7906882,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,ISR,EUR,Europe,YEAR,2014,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,2.19,2.19,,,,2025-08-15T15:17:19Z,2014,2014-01-01,2014-12-31
7916789,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_cat,,,,,,,No change,,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7926049,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,BIH,EUR,Europe,YEAR,2014,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,4.78,4.78,,,,2025-08-15T15:17:19Z,2014,2014-01-01,2014-12-31
7927544,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,BEL,EUR,Europe,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_trend_growth_rate,,,,,,,2.45,2.45,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7933785,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2020,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,3.57,3.57,,,,2025-08-15T15:17:19Z,2020,2020-01-01,2020-12-31
7935156,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,BGR,EUR,Europe,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_trend_growth_rate,,,,,,,-7.86,-7.86,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7956158,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,SLE,AFR,Africa,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_trend_growth_rate,,,,,,,-69.81,-69.81,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7959136,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,NGA,AFR,Africa,YEAR,2022,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,5.78,5.78,,,,2025-08-15T15:17:19Z,2022,2022-01-01,2022-12-31
7959545,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,CRI,AMR,Americas,YEAR,2016,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,2.6,2.6,,,,2025-08-15T15:17:19Z,2016,2016-01-01,2016-12-31
