Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6771300,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,VCT,AMR,Americas,YEAR,2020,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W6_font_B,,,,,,,—,,,,,2025-07-05T14:51:06Z,2020,2020-01-01,2020-12-31
6771450,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,MDG,AFR,Africa,YEAR,2022,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W6_font_B,,,,,,,—,,,,,2025-07-05T14:51:06Z,2022,2022-01-01,2022-12-31
6771523,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,KGZ,EUR,Europe,YEAR,2008,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W10_graphic_B,,,,,,,Yes,,,,,2025-07-05T14:51:06Z,2008,2008-01-01,2008-12-31
6771828,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2010,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W9_no_obscure_B,,,,,,,No,,,,,2025-07-05T14:51:06Z,2010,2010-01-01,2010-12-31
6771895,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2010,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W9_no_obscure_B,,,,,,,—,,,,,2025-07-05T14:51:06Z,2010,2010-01-01,2010-12-31
6771942,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,PNG,WPR,Western Pacific,YEAR,2016,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W6_font_B,,,,,,,No,,,,,2025-07-05T14:51:06Z,2016,2016-01-01,2016-12-31
6772024,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,BEL,EUR,Europe,YEAR,2007,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W11_outside_pack_B,,,,,,,Yes,,,,,2025-07-05T14:51:06Z,2007,2007-01-01,2007-12-31
6772360,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,JPN,WPR,Western Pacific,YEAR,2014,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W11_outside_pack_B,,,,,,,Yes,,,,,2025-07-05T14:51:06Z,2014,2014-01-01,2014-12-31
6772576,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,BLZ,AMR,Americas,YEAR,2018,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W5_top_side_B,,,,,,,—,,,,,2025-07-05T14:51:06Z,2018,2018-01-01,2018-12-31
6773113,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,HRV,EUR,Europe,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W10_graphic_B,,,,,,,Yes,,,,For roll-your-own and waterpipe tobacco only; no such requirement for other smoked tobacco.,2025-07-18T07:20:05Z,2024,2024-01-01,2024-12-31
6773361,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,LSO,AFR,Africa,YEAR,2022,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W10_graphic_B,,,,,,,—,,,,,2025-07-05T14:51:06Z,2022,2022-01-01,2022-12-31
6774538,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,ATG,AMR,Americas,YEAR,2014,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W2_pc_front_back_B,,,,,,,—,,,,,2025-07-05T14:51:06Z,2014,2014-01-01,2014-12-31
6775338,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,PRY,AMR,Americas,YEAR,2020,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W8_princ_langs_B,,,,,,,Yes,,,,,2025-07-05T14:51:06Z,2020,2020-01-01,2020-12-31
6775647,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,PNG,WPR,Western Pacific,YEAR,2007,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W3_pc_front_B,,,,,,,Not specified,,,,,2025-07-05T14:51:06Z,2007,2007-01-01,2007-12-31
6776404,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,GIN,AFR,Africa,YEAR,2007,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W3_pc_front_B,,,,,,,Not specified,,,,,2025-07-05T14:51:06Z,2007,2007-01-01,2007-12-31
6776445,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,TGO,AFR,Africa,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W3_pc_front_B,,,,,,,65,65,,,,2025-07-18T07:20:05Z,2024,2024-01-01,2024-12-31
